,id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
7430,86509,train,img/86509.png,men are pigs some just oink louder than others,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7431,38962,train,img/38962.png,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], []]"
7432,97230,train,img/97230.png,trump better deal with these muslims before they kill me,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['inciting_violence'], ['dehumanizing', 'inferiority']]"
7433,9852,train,img/09852.png,all men should be disarmed preferably both arms,['hateful'],"['sex', 'disability']",['inciting_violence'],"[['sex'], ['sex', 'disability'], ['sex', 'disability']]","[['inciting_violence'], ['inciting_violence', 'inferiority'], ['inciting_violence']]"
7434,9468,train,img/09468.png,prospective without white '' '',['hateful'],['race'],['exclusion'],"[['race', 'nationality'], ['race'], ['race']]","[[], ['exclusion'], []]"
7435,60538,train,img/60538.png,how they see themselves how god sees them!,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7436,69057,train,img/69057.png,"today in the news more 'peaceful muslims"" blowing up shit",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7437,87296,train,img/87296.png,"hates europeans, christians, buddhists, atheists, gays, dogs, ham, wine, beer, your civilization,your culture, your hates europeans, christians, buddhists, atheiests traditions, your country, and you.. complains about ""islamophobia""",['hateful'],"['nationality', 'religion', 'sex']",['contempt'],"[['nationality', 'religion', 'sex'], ['race', 'religion', 'sex'], ['nationality', 'religion', 'sex']]","[['contempt'], ['contempt'], ['contempt']]"
7438,37451,train,img/37451.png,when the air hostess gives you two extra slice of bread and a pack of milk but you still have to blow up the plane anyway musalman,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7439,13470,train,img/13470.png,muslims in 2001 defund homeland security! muslim in congress 2019,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing']]"
7440,57302,train,img/57302.png,because they love you they want this not they need to mix breed to preserve their species,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], []]"
7441,61458,train,img/61458.png,me and the boys after killing innocent people in a bomb blast,['hateful'],"['religion', 'nationality']",['dehumanizing'],"[['religion'], ['nationality', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7442,3756,train,img/03756.png,white people have no right to live in africa... .. but it's a blackman's right to live in any european country he chooses?,['hateful'],"['race', 'sex', 'nationality']",['exclusion'],"[['race', 'sex'], ['race', 'nationality', 'sex'], ['race', 'nationality']]","[['exclusion'], ['exclusion'], ['exclusion']]"
7443,87426,train,img/87426.png,"playing 'guess who' in 2018 is your character keep guessing you a man or transphobic a woman? bigot... there are 59,734 genders",['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[[], ['contempt'], []]"
7444,60478,train,img/60478.png,"""i hate the word homophobia it's not a phobia why would i be scared of a faggot?""",['hateful'],['sex'],['slurs'],"[['sex'], ['sex'], ['sex']]","[['slurs'], ['slurs'], ['slurs']]"
7445,92170,train,img/92170.png,rev al sharpton that gorilla was 17 black and unarmed,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7446,64978,train,img/64978.png,free tommy robinson hes are nashunal hero!!! today i'll prove you're the dad!,['hateful'],['sex'],['attack_empty'],"[['sex'], ['sex', 'disability']]","[[], []]"
7447,14726,train,img/14726.png,i'm not racist my drug dealer is black,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing', 'contempt'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7448,46872,train,img/46872.png,how does he drive his car? he hits the gas,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7449,13067,train,img/13067.png,when you found out your wife is cheating on you,['hateful'],"['nationality', 'religion']",['dehumanizing'],"[['nationality'], ['religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7450,57968,train,img/57968.png,when you are that ugly you don't have a choice,['hateful'],['religion'],['inferiority'],"[['religion'], ['race', 'religion'], ['religion']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7451,95720,train,img/95720.png,hey dont blame me for a bad economy! you wanted me just to kill muslims for you!,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
7452,35896,train,img/35896.png,once you go black you are forever a single mom,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7453,71502,train,img/71502.png,"i don't see ""color"" or ""race"" because i make sure to surround myself only with white people",['hateful'],['race'],['exclusion'],"[['race'], ['race'], ['race']]","[['exclusion'], ['exclusion'], ['exclusion']]"
7454,39870,train,img/39870.png,"when muslim parents use the ""open wide, here comes the airplane"" technique do they just smash it in the baby's face and make explosion noises?",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7455,17359,train,img/17359.png,damn bruh ann frank sister thicc af no wonder the holla cost famous for it shower scenes lmao,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7456,79062,train,img/79062.png,when your german grandfather teaches you how to make gingerbread houses,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['nationality']]","[['mocking'], ['mocking'], []]"
7457,16509,train,img/16509.png,feed the greed hello i'm sir trevor chinn i control tom watson by money it's what zionists do,['hateful'],['religion'],['inferiority'],"[['nationality', 'religion'], ['religion'], ['religion']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7458,62571,train,img/62571.png,who said that women can't park,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], [], []]"
7459,52640,train,img/52640.png,luckily she's so fat or it never would have fit,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], ['inferiority'], []]"
7460,6823,train,img/06823.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,['hateful'],"['nationality', 'religion']",['mocking'],"[['nationality'], ['religion'], ['nationality', 'religion']]","[['inciting_violence', 'mocking'], ['mocking'], ['mocking']]"
7461,17835,train,img/17835.png,"femenist: all men are evil, and must be castrated because they're all capable of and want to commit rape me *waiting in line at best buy*",['hateful'],['sex'],"['inciting_violence', 'dehumanizing']","[['sex'], ['sex'], ['sex']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing', 'inferiority'], ['inciting_violence', 'dehumanizing']]"
7462,73609,train,img/73609.png,when you take a africa bottle of water to,['hateful'],['nationality'],['inferiority'],"[['nationality', 'class'], ['nationality'], ['race']]","[[], ['inferiority'], ['inferiority']]"
7463,73520,train,img/73520.png,does this burka make my bomb look big?,['hateful'],['religion'],['dehumanizing'],"[['race', 'religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7464,34618,train,img/34618.png,"tresspass on federal land and we'll stalk, hunt, and kill you....... ...unless you are mexican",['hateful'],['nationality'],['dehumanizing'],"[['nationality'], ['nationality'], ['nationality']]","[['dehumanizing'], [], ['inferiority']]"
7465,31925,train,img/31925.png,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['inciting_violence', 'mocking'], []]"
7466,31720,train,img/31720.png,"can you name 3 words better than ""i love you?"" death to america, of course,",['hateful'],"['nationality', 'religion']",['inciting_violence'],"[['nationality'], ['nationality', 'religion'], ['nationality', 'religion']]","[['inciting_violence'], ['dehumanizing'], ['inciting_violence']]"
7467,42690,train,img/42690.png,i sad glass of juice not gas the jews,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing', 'mocking'], ['mocking'], ['mocking']]"
7468,40761,train,img/40761.png,what do you call pool full of handicap people? vegetable soup,['hateful'],['disability'],['dehumanizing'],"[['disability'], ['disability'], ['disability']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7469,24967,train,img/24967.png,when youre having a good day then remember that bl*ck people are living better than you off your tax dollars,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7470,30291,train,img/30291.png,i put the ape in rape,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7471,61537,train,img/61537.png,happy cinco de ported!,['hateful'],['nationality'],['exclusion'],"[['nationality'], ['nationality'], ['nationality']]","[['exclusion'], ['exclusion'], ['exclusion']]"
7472,1395,train,img/01395.png,i just found out mexican babies come out just like the food,['hateful'],['nationality'],['dehumanizing'],"[['nationality'], ['nationality'], ['race', 'nationality']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7473,82736,train,img/82736.png,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7474,57013,train,img/57013.png,"cracker ass cracker! kiss my ass, cracker ass cracker!",['hateful'],['race'],"['contempt', 'slurs']","[['race'], ['race'], ['race']]","[['contempt', 'slurs'], ['slurs'], ['contempt', 'slurs']]"
7475,3896,train,img/03896.png,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7476,50293,train,img/50293.png,aids gays it really be like that,['hateful'],"['sex', 'disability']",['dehumanizing'],"[['sex', 'disability'], ['sex', 'disability'], ['sex', 'disability']]","[['inferiority'], ['dehumanizing'], ['dehumanizing']]"
7477,98723,train,img/98723.png,when the media blames all violence on black people we've forgotten the crackers!,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['slurs']]"
7478,83056,train,img/83056.png,sea monkeys,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7479,7456,train,img/07456.png,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",['hateful'],['sex'],"['inciting_violence', 'dehumanizing']","[['race', 'sex'], ['disability'], ['sex']]","[['inciting_violence', 'dehumanizing', 'contempt'], ['dehumanizing', 'inferiority'], ['inciting_violence']]"
7480,71042,train,img/71042.png,eww! your gayness is showing,['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['contempt'], ['contempt']]"
7481,90531,train,img/90531.png,there was no other way. why my wife and i decided to abort our unborn gay son,['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex'], ['sex']]","[['inciting_violence'], ['inciting_violence'], []]"
7482,37629,train,img/37629.png,the perfect game doesn't exis......,['hateful'],['race'],['mocking'],"[['race'], ['race'], ['race']]","[['mocking'], ['mocking'], ['mocking']]"
7483,47859,train,img/47859.png,and then i told them you're going on a fun camping trip,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7484,36875,train,img/36875.png,guys i think my dog has autism lmao,['hateful'],['disability'],['dehumanizing'],"[['disability'], ['disability'], ['disability']]","[['dehumanizing'], ['dehumanizing', 'inferiority'], ['dehumanizing']]"
7485,24567,train,img/24567.png,just ordered the new anne frank puzzle,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7486,6914,train,img/06914.png,"""never forget"" - you said. i am the proof you have forgotten",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], []]"
7487,72605,train,img/72605.png,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,['hateful'],['religion'],['mocking'],"[['religion'], ['religion']]","[['mocking'], ['mocking']]"
7488,24861,train,img/24861.png,her : he's probably thinking about other girls... him : how do blind people know when to stop wiping their ass?,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['sex', 'disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7489,69751,train,img/69751.png,"spiders be like black people.. not all of them are dangerous, but still, you don't want one in your house",['hateful'],['race'],"['dehumanizing', 'exclusion']","[['race'], ['race'], ['race']]","[['dehumanizing', 'exclusion'], ['dehumanizing'], ['exclusion']]"
7490,94532,train,img/94532.png,see? i fuckin told you! a little foil on top keeps them jewsy,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7491,7412,train,img/07412.png,white trash nation,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7492,60487,train,img/60487.png,imagine a world with no muslims... just imagine that peace,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['exclusion'], ['dehumanizing'], ['dehumanizing']]"
7493,41270,train,img/41270.png,adult diapers for complete shitheads,['hateful'],['religion'],['inferiority'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing', 'inferiority'], ['inferiority'], ['inferiority']]"
7494,74862,train,img/74862.png,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], ['dehumanizing'], ['dehumanizing']]"
7495,89275,train,img/89275.png,please give me more white nessa fanarts i can't cum to nigger,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['contempt', 'slurs']]"
7496,92308,train,img/92308.png,april 15 tax reminder don't forget to pay your taxes. 21 million illegal aliens are depending on you! muchas' gracias!,['hateful'],"['race', 'nationality']",['inferiority'],"[['race', 'nationality'], ['nationality'], ['race', 'nationality']]","[['inferiority'], ['dehumanizing'], ['inferiority']]"
7497,16948,train,img/16948.png,yes sir..! that's a cock,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[[], ['inferiority'], []]"
7498,71089,train,img/71089.png,non-members members-only gate let me in. autistic reaction let me iiiiiin,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[[], ['inferiority'], ['exclusion']]"
7499,5164,train,img/05164.png,dark humor is like food not everyone gets it,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race']]","[['inferiority'], ['inciting_violence'], []]"
7500,75239,train,img/75239.png,chloroform puts the sensual back into non-consensual,['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex'], ['sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
7501,54891,train,img/54891.png,"got kicked out of the hospital. apparently, the sign ""stroke patients here"" meant something completely different",['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[[], ['contempt'], ['inferiority']]"
7502,15208,train,img/15208.png,i work hard to provide for my cocaine addiction,['hateful'],['disability'],['attack_empty'],"[['disability'], ['disability'], ['race']]","[[], [], []]"
7503,56091,train,img/56091.png,when you found your wife is cheating on you ya allah,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['race', 'religion']]","[['dehumanizing'], ['slurs'], ['dehumanizing']]"
7504,12036,train,img/12036.png,execute a plan to accept your actual born sex you'll be happier when you do,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], [], []]"
7505,53270,train,img/53270.png,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie",['hateful'],['religion'],"['inciting_violence', 'mocking']","[['religion'], ['religion'], ['religion']]","[['inciting_violence', 'mocking'], ['mocking'], ['inciting_violence']]"
7506,19452,train,img/19452.png,i want white people and aspirins out of this country why? because they are white and they work!!!,['hateful'],['race'],['exclusion'],"[['race'], ['race'], ['race']]","[['exclusion'], ['exclusion'], ['exclusion']]"
7507,94352,train,img/94352.png,whitesox ticket: $55 beer: $8 hot dog: $6 watching a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless,['hateful'],"['nationality', 'religion', 'sex']",['inferiority'],"[['nationality', 'religion'], ['nationality', 'religion', 'sex'], ['religion', 'sex']]","[['inferiority'], [], ['inferiority']]"
7508,42836,train,img/42836.png,dick so good it made my pussy retarded,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7509,19678,train,img/19678.png,"when you realize that ""ginger"" is just the n-word, rearranged",['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['slurs']]"
7510,7419,train,img/07419.png,"on this day, the 25th of march, 1920, the black and tans arrive in ireland... they are given a warm welcome",['hateful'],['race'],['inciting_violence'],"[['nationality'], ['race'], ['race', 'sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
7511,13695,train,img/13695.png,when you let your ethiopian child sexslave swallow your cum i am a generous god,['hateful'],['nationality'],['contempt'],"[['nationality'], ['race', 'religion'], ['nationality']]","[['inferiority'], ['dehumanizing', 'contempt'], ['contempt']]"
7512,53812,train,img/53812.png,"there's only one way you 'negotiate'with islam. you kill it with extreme prejudice.""",['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
7513,16439,train,img/16439.png,cannibalism,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['dehumanizing'], ['slurs']]"
7514,87436,train,img/87436.png,and that was the last nativity play my son was invited to take part in,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7515,14789,train,img/14789.png,hardest thing about burning a church my dick,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence', 'contempt']]"
7516,10489,train,img/10489.png,have you ever tried ethiopian food? neither have they,['hateful'],['nationality'],['inferiority'],"[['nationality'], ['nationality'], ['race', 'nationality']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7517,92364,train,img/92364.png,what do you call a jewish pokemon trainer? ash,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7518,3841,train,img/03841.png,when i grow up... lol nevermind,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inciting_violence'], [], ['inferiority']]"
7519,9385,train,img/09385.png,"i'm not gay, but for 20$ you can ramit inmah ashol",['hateful'],['sex'],['inferiority'],"[['nationality', 'sex'], ['sex'], ['sex']]","[['inferiority'], [], ['contempt']]"
7520,82963,train,img/82963.png,if there are no blacks there would be no racism,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['exclusion'], ['dehumanizing'], ['dehumanizing']]"
7521,83547,train,img/83547.png,"""why do ""white people"" own so many pets ? because we're not allowed to own people anymore """,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['inferiority'], ['dehumanizing'], ['mocking']]"
7522,84192,train,img/84192.png,"""women, you have to treat them like shit."" - donald trump",['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['dehumanizing'], ['inferiority', 'contempt']]"
7523,15728,train,img/15728.png,this head diaper is proof indians have poo poo in their brains still not defamation,['hateful'],"['nationality', 'race']",['inferiority'],"[['nationality'], ['race'], ['race', 'nationality']]","[['dehumanizing'], ['inferiority'], ['inferiority']]"
7524,7561,train,img/07561.png,"ernie remembers the brave soldiers who fought before him. tonight, he would reenact their bold acts by smashing through his jewish neighbors glass window",['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['mocking']]"
7525,2435,train,img/02435.png,when you type fidget spinner but it autocorrects to midget spinner,['hateful'],['disability'],['attack_empty'],"[['disability'], ['disability'], ['disability']]","[[], [], []]"
7526,43701,train,img/43701.png,arrest black babies before they become criminals,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7527,97058,train,img/97058.png,doctor: take this medicine after food african kid:,['hateful'],['race'],['inferiority'],"[['race', 'class'], ['race'], ['race', 'nationality']]","[['inferiority'], ['inferiority'], []]"
7528,96405,train,img/96405.png,execute a plan to accept your actual born sex. you'll be happier when you do,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], ['inferiority'], []]"
7529,6479,train,img/06479.png,when you've finally become a cop and see a black guy this is where the fun begins,['hateful'],['race'],['inciting_violence'],"[['race'], ['race'], ['race']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence', 'dehumanizing']]"
7530,18532,train,img/18532.png,if i had a dollar for every racist thing i've said... some black motherfucker would probably rob me,['hateful'],['race'],"['dehumanizing', 'contempt']","[['race'], ['race'], ['race']]","[['dehumanizing', 'contempt'], ['dehumanizing'], ['dehumanizing', 'inferiority', 'contempt']]"
7531,53486,train,img/53486.png,when you nut in the arab girl and she has a normal orgasm you were supposed to explode!,['hateful'],"['race', 'sex']",['dehumanizing'],"[['race'], ['race', 'sex'], ['race', 'sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7532,13098,train,img/13098.png,upper downer,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
7533,21859,train,img/21859.png,i'd like the porn in my room to be disabled we only have regular porn you sick bastard,['hateful'],['disability'],['contempt'],"[['disability'], ['disability'], ['disability']]","[[], ['contempt'], []]"
7534,28154,train,img/28154.png,we can kill as many as we want and your stupid government keeps bringing us in,['hateful'],"['race', 'religion']",['inciting_violence'],"[['race', 'religion'], ['race', 'religion'], ['race', 'religion']]","[['inciting_violence'], ['inciting_violence', 'inferiority'], ['dehumanizing']]"
7535,59026,train,img/59026.png,"after wwii, i said 'we defeated the wrong enemy.' now, you are bankrupt surrounded by perverts and enemies. was i right?!",['hateful'],['religion'],['mocking'],"[['religion'], ['race'], ['religion']]","[['mocking', 'inferiority'], ['mocking'], ['dehumanizing', 'mocking']]"
7536,56819,train,img/56819.png,all aboard the jew jew train,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7537,76104,train,img/76104.png,protect america from boatloads of refugees fleeing scandinavia's socialist tyranny,['hateful'],['nationality'],['exclusion'],"[['nationality'], ['nationality'], ['nationality']]","[['exclusion'], ['exclusion'], ['exclusion']]"
7538,45601,train,img/45601.png,obama voters,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7539,75943,train,img/75943.png,when your black neighbor is being too noisy,['hateful'],['race'],"['inciting_violence', 'mocking']","[['race'], ['race'], ['race']]","[['inciting_violence'], ['mocking'], ['inciting_violence', 'mocking']]"
7540,2891,train,img/02891.png,look! a blow up doll!,['hateful'],"['religion', 'sex']",['dehumanizing'],"[['religion'], ['religion', 'sex'], ['race', 'religion', 'sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7541,64752,train,img/64752.png,when your dishwasher asks you to take out the trash  i think it has a mind of its own,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], ['dehumanizing'], ['dehumanizing']]"
7542,72940,train,img/72940.png,lies that people say to themselves being human he thinks he's a equal rights they think they deserve normal they think they are,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], ['inferiority'], ['dehumanizing']]"
7543,92617,train,img/92617.png,when the porn video features a tranny but then 'she' turns out to be a midget too you had my curiosity but now you have my attention,['hateful'],['sex'],['slurs'],"[['sex'], ['sex'], ['sex', 'disability']]","[['slurs'], ['slurs'], ['slurs']]"
7544,52469,train,img/52469.png,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7545,50467,train,img/50467.png,ever hear something so stupid it gives you forest whitaker eye,['hateful'],['disability'],['inferiority'],"[['race'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], []]"
7546,87693,train,img/87693.png,when your goat tells you she ain't on the pill,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['race', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7547,96507,train,img/96507.png,sure cancer is bad but you know what's worse? nigas,['hateful'],"['race', 'disability']",['dehumanizing'],"[['race', 'disability'], ['race', 'disability'], ['race']]","[['contempt'], ['dehumanizing'], ['slurs']]"
7548,43206,train,img/43206.png,mexicans are rapist i'm lovin' it happy hump day bitch,['hateful'],['nationality'],['dehumanizing'],"[['race'], ['nationality'], ['nationality']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7549,3794,train,img/03794.png,tranny jesus died for your eyebrows,['hateful'],['sex'],['slurs'],"[['religion', 'sex'], ['sex'], ['sex']]","[['slurs'], ['slurs'], ['slurs']]"
7550,98075,train,img/98075.png,israel's target practice one child's eye is a mistake. one hundred fifty-nine is a policy,['hateful'],['nationality'],['dehumanizing'],"[['nationality'], ['nationality'], ['nationality']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
7551,57426,train,img/57426.png,when you see muslims at bunnings buying pool chemicals and fertilizer,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['mocking']]"
7552,25384,train,img/25384.png,it's not a hijab it's a diaper for people with shit for brains,['hateful'],['religion'],"['dehumanizing', 'inferiority']","[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['inferiority'], ['dehumanizing', 'inferiority']]"
7553,52819,train,img/52819.png,you are so queer it could be raining titties and you would still get hit in the face with a dick,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['inferiority'], []]"
7554,4765,train,img/04765.png,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair",['hateful'],['religion'],['attack_empty'],"[['religion'], ['race', 'religion'], ['religion']]","[[], [], []]"
7555,91042,train,img/91042.png,hahaha good one let's burn 6 million to celebrate,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7556,69472,train,img/69472.png,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop.""",['hateful'],['race'],['mocking'],"[['race', 'sex'], ['race', 'nationality'], ['race']]","[['dehumanizing', 'mocking'], ['mocking'], ['mocking']]"
